date,country,region,region_id,client_visits
2025-08-18,Rwanda,Kigali,Rwanda: Kigali,94
2025-08-18,Rwanda,Northern,Rwanda: Northern,82
2025-08-18,Rwanda,Southern,Rwanda: Southern,84
2025-08-18,Malawi,Lilongwe,Malawi: Lilongwe,98
2025-08-18,Malawi,Blantyre,Malawi: Blantyre,88
2025-08-18,Malawi,Mzuzu,Malawi: Mzuzu,85
2025-08-18,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,114
2025-08-18,Tanzania,Mbeya,Tanzania: Mbeya,131
2025-08-18,Tanzania,Mwanza,Tanzania: Mwanza,94
2025-08-19,Kenya,Nairobi,Kenya: Nairobi,134
2025-08-19,Kenya,Coast,Kenya: Coast,113
2025-08-19,Kenya,Rift Valley,Kenya: Rift Valley,113
2025-08-19,Nigeria,Lagos,Nigeria: Lagos,154
2025-08-19,Nigeria,Kano,Nigeria: Kano,161
2025-08-19,Nigeria,Rivers,Nigeria: Rivers,175
2025-08-19,Uganda,Central,Uganda: Central,121
2025-08-19,Uganda,Western,Uganda: Western,96
2025-08-19,Uganda,Eastern,Uganda: Eastern,106
2025-08-19,Ghana,Greater Accra,Ghana: Greater Accra,109
2025-08-19,Ghana,Ashanti,Ghana: Ashanti,125
2025-08-19,Ghana,Northern,Ghana: Northern,122
2025-08-19,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,98
2025-08-19,Ethiopia,Oromia,Ethiopia: Oromia,100
2025-08-19,Ethiopia,Amhara,Ethiopia: Amhara,109
2025-08-19,Rwanda,Kigali,Rwanda: Kigali,102
2025-08-19,Rwanda,Northern,Rwanda: Northern,75
2025-08-19,Rwanda,Southern,Rwanda: Southern,87
2025-08-19,Malawi,Lilongwe,Malawi: Lilongwe,98
2025-08-19,Malawi,Blantyre,Malawi: Blantyre,69
2025-08-19,Malawi,Mzuzu,Malawi: Mzuzu,59
2025-08-19,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,120
2025-08-19,Tanzania,Mbeya,Tanzania: Mbeya,115
2025-08-19,Tanzania,Mwanza,Tanzania: Mwanza,80
2025-08-20,Kenya,Nairobi,Kenya: Nairobi,155
2025-08-20,Kenya,Coast,Kenya: Coast,112
2025-08-20,Kenya,Rift Valley,Kenya: Rift Valley,131
2025-08-20,Nigeria,Lagos,Nigeria: Lagos,153
2025-08-20,Nigeria,Kano,Nigeria: Kano,152
2025-08-20,Nigeria,Rivers,Nigeria: Rivers,154
2025-08-20,Uganda,Central,Uganda: Central,108
2025-08-20,Uganda,Western,Uganda: Western,112
2025-08-20,Uganda,Eastern,Uganda: Eastern,107
2025-08-20,Ghana,Greater Accra,Ghana: Greater Accra,104
2025-08-20,Ghana,Ashanti,Ghana: Ashanti,104
2025-08-20,Ghana,Northern,Ghana: Northern,137
2025-08-20,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,103
2025-08-20,Ethiopia,Oromia,Ethiopia: Oromia,104
2025-08-20,Ethiopia,Amhara,Ethiopia: Amhara,107
2025-08-20,Rwanda,Kigali,Rwanda: Kigali,91
2025-08-20,Rwanda,Northern,Rwanda: Northern,73
2025-08-20,Rwanda,Southern,Rwanda: Southern,88
2025-08-20,Malawi,Lilongwe,Malawi: Lilongwe,76
2025-08-20,Malawi,Blantyre,Malawi: Blantyre,57
2025-08-20,Malawi,Mzuzu,Malawi: Mzuzu,91
2025-08-20,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,113
2025-08-20,Tanzania,Mbeya,Tanzania: Mbeya,126
2025-08-20,Tanzania,Mwanza,Tanzania: Mwanza,117
2025-08-21,Kenya,Nairobi,Kenya: Nairobi,143
2025-08-21,Kenya,Coast,Kenya: Coast,126
2025-08-21,Kenya,Rift Valley,Kenya: Rift Valley,118
2025-08-21,Nigeria,Lagos,Nigeria: Lagos,184
2025-08-21,Nigeria,Kano,Nigeria: Kano,174
2025-08-21,Nigeria,Rivers,Nigeria: Rivers,176
2025-08-21,Uganda,Central,Uganda: Central,110
2025-08-21,Uganda,Western,Uganda: Western,91
2025-08-21,Uganda,Eastern,Uganda: Eastern,113
2025-08-21,Ghana,Greater Accra,Ghana: Greater Accra,111
2025-08-21,Ghana,Ashanti,Ghana: Ashanti,104
2025-08-21,Ghana,Northern,Ghana: Northern,104
2025-08-21,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,78
2025-08-21,Ethiopia,Oromia,Ethiopia: Oromia,103
2025-08-21,Ethiopia,Amhara,Ethiopia: Amhara,95
2025-08-21,Rwanda,Kigali,Rwanda: Kigali,85
2025-08-21,Rwanda,Northern,Rwanda: Northern,94
2025-08-21,Rwanda,Southern,Rwanda: Southern,79
2025-08-21,Malawi,Lilongwe,Malawi: Lilongwe,75
2025-08-21,Malawi,Blantyre,Malawi: Blantyre,64
2025-08-21,Malawi,Mzuzu,Malawi: Mzuzu,94
2025-08-21,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,144
2025-08-21,Tanzania,Mbeya,Tanzania: Mbeya,119
2025-08-21,Tanzania,Mwanza,Tanzania: Mwanza,115
2025-08-22,Kenya,Nairobi,Kenya: Nairobi,126
2025-08-22,Kenya,Coast,Kenya: Coast,140
2025-08-22,Kenya,Rift Valley,Kenya: Rift Valley,127
2025-08-22,Nigeria,Lagos,Nigeria: Lagos,167
2025-08-22,Nigeria,Kano,Nigeria: Kano,169
2025-08-22,Nigeria,Rivers,Nigeria: Rivers,164
2025-08-22,Uganda,Central,Uganda: Central,136
2025-08-22,Uganda,Western,Uganda: Western,104
2025-08-22,Uganda,Eastern,Uganda: Eastern,122
2025-08-22,Ghana,Greater Accra,Ghana: Greater Accra,110
2025-08-22,Ghana,Ashanti,Ghana: Ashanti,102
2025-08-22,Ghana,Northern,Ghana: Northern,113
2025-08-22,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,89
2025-08-22,Ethiopia,Oromia,Ethiopia: Oromia,85
2025-08-22,Ethiopia,Amhara,Ethiopia: Amhara,89
2025-08-22,Rwanda,Kigali,Rwanda: Kigali,97
2025-08-22,Rwanda,Northern,Rwanda: Northern,77
2025-08-22,Rwanda,Southern,Rwanda: Southern,89
2025-08-22,Malawi,Lilongwe,Malawi: Lilongwe,83
2025-08-22,Malawi,Blantyre,Malawi: Blantyre,64
2025-08-22,Malawi,Mzuzu,Malawi: Mzuzu,92
2025-08-22,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,105
2025-08-22,Tanzania,Mbeya,Tanzania: Mbeya,113
2025-08-22,Tanzania,Mwanza,Tanzania: Mwanza,108
2025-08-23,Kenya,Nairobi,Kenya: Nairobi,158
2025-08-23,Kenya,Coast,Kenya: Coast,121
2025-08-23,Kenya,Rift Valley,Kenya: Rift Valley,160
2025-08-23,Nigeria,Lagos,Nigeria: Lagos,196
2025-08-23,Nigeria,Kano,Nigeria: Kano,189
2025-08-23,Nigeria,Rivers,Nigeria: Rivers,214
2025-08-23,Uganda,Central,Uganda: Central,143
2025-08-23,Uganda,Western,Uganda: Western,102
2025-08-23,Uganda,Eastern,Uganda: Eastern,116
2025-08-23,Ghana,Greater Accra,Ghana: Greater Accra,142
2025-08-23,Ghana,Ashanti,Ghana: Ashanti,137
2025-08-23,Ghana,Northern,Ghana: Northern,134
2025-08-23,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,95
2025-08-23,Ethiopia,Oromia,Ethiopia: Oromia,103
2025-08-23,Ethiopia,Amhara,Ethiopia: Amhara,113
2025-08-23,Rwanda,Kigali,Rwanda: Kigali,94
2025-08-23,Rwanda,Northern,Rwanda: Northern,80
2025-08-23,Rwanda,Southern,Rwanda: Southern,116
2025-08-23,Malawi,Lilongwe,Malawi: Lilongwe,105
2025-08-23,Malawi,Blantyre,Malawi: Blantyre,71
2025-08-23,Malawi,Mzuzu,Malawi: Mzuzu,97
2025-08-23,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,128
2025-08-23,Tanzania,Mbeya,Tanzania: Mbeya,127
2025-08-23,Tanzania,Mwanza,Tanzania: Mwanza,121
2025-08-24,Kenya,Nairobi,Kenya: Nairobi,138
2025-08-24,Kenya,Coast,Kenya: Coast,152
2025-08-24,Kenya,Rift Valley,Kenya: Rift Valley,127
2025-08-24,Nigeria,Lagos,Nigeria: Lagos,152
2025-08-24,Nigeria,Kano,Nigeria: Kano,170
2025-08-24,Nigeria,Rivers,Nigeria: Rivers,200
2025-08-24,Uganda,Central,Uganda: Central,104
2025-08-24,Uganda,Western,Uganda: Western,98
2025-08-24,Uganda,Eastern,Uganda: Eastern,131
2025-08-24,Ghana,Greater Accra,Ghana: Greater Accra,119
2025-08-24,Ghana,Ashanti,Ghana: Ashanti,123
2025-08-24,Ghana,Northern,Ghana: Northern,156
2025-08-24,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,97
2025-08-24,Ethiopia,Oromia,Ethiopia: Oromia,91
2025-08-24,Ethiopia,Amhara,Ethiopia: Amhara,104
2025-08-24,Rwanda,Kigali,Rwanda: Kigali,83
2025-08-24,Rwanda,Northern,Rwanda: Northern,99
2025-08-24,Rwanda,Southern,Rwanda: Southern,100
2025-08-24,Malawi,Lilongwe,Malawi: Lilongwe,96
2025-08-24,Malawi,Blantyre,Malawi: Blantyre,82
2025-08-24,Malawi,Mzuzu,Malawi: Mzuzu,83
2025-08-24,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,115
2025-08-24,Tanzania,Mbeya,Tanzania: Mbeya,117
2025-08-24,Tanzania,Mwanza,Tanzania: Mwanza,103
2025-08-25,Kenya,Nairobi,Kenya: Nairobi,131
2025-08-25,Kenya,Coast,Kenya: Coast,126
2025-08-25,Kenya,Rift Valley,Kenya: Rift Valley,118
2025-08-25,Nigeria,Lagos,Nigeria: Lagos,151
2025-08-25,Nigeria,Kano,Nigeria: Kano,164
2025-08-25,Nigeria,Rivers,Nigeria: Rivers,176
2025-08-25,Uganda,Central,Uganda: Central,105
2025-08-25,Uganda,Western,Uganda: Western,74
2025-08-25,Uganda,Eastern,Uganda: Eastern,108
2025-08-25,Ghana,Greater Accra,Ghana: Greater Accra,114
2025-08-25,Ghana,Ashanti,Ghana: Ashanti,113
2025-08-25,Ghana,Northern,Ghana: Northern,108
2025-08-25,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,75
2025-08-25,Ethiopia,Oromia,Ethiopia: Oromia,93
2025-08-25,Ethiopia,Amhara,Ethiopia: Amhara,98
2025-08-25,Rwanda,Kigali,Rwanda: Kigali,83
2025-08-25,Rwanda,Northern,Rwanda: Northern,93
2025-08-25,Rwanda,Southern,Rwanda: Southern,77
2025-08-25,Malawi,Lilongwe,Malawi: Lilongwe,91
2025-08-25,Malawi,Blantyre,Malawi: Blantyre,66
2025-08-25,Malawi,Mzuzu,Malawi: Mzuzu,63
2025-08-25,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,112
2025-08-25,Tanzania,Mbeya,Tanzania: Mbeya,116
2025-08-25,Tanzania,Mwanza,Tanzania: Mwanza,98
2025-08-26,Kenya,Nairobi,Kenya: Nairobi,109
2025-08-26,Kenya,Coast,Kenya: Coast,110
2025-08-26,Kenya,Rift Valley,Kenya: Rift Valley,108
2025-08-26,Nigeria,Lagos,Nigeria: Lagos,154
2025-08-26,Nigeria,Kano,Nigeria: Kano,176
2025-08-26,Nigeria,Rivers,Nigeria: Rivers,144
2025-08-26,Uganda,Central,Uganda: Central,103
2025-08-26,Uganda,Western,Uganda: Western,102
2025-08-26,Uganda,Eastern,Uganda: Eastern,93
2025-08-26,Ghana,Greater Accra,Ghana: Greater Accra,92
2025-08-26,Ghana,Ashanti,Ghana: Ashanti,94
2025-08-26,Ghana,Northern,Ghana: Northern,118
2025-08-26,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,87
2025-08-26,Ethiopia,Oromia,Ethiopia: Oromia,81
2025-08-26,Ethiopia,Amhara,Ethiopia: Amhara,96
2025-08-26,Rwanda,Kigali,Rwanda: Kigali,96
2025-08-26,Rwanda,Northern,Rwanda: Northern,70
2025-08-26,Rwanda,Southern,Rwanda: Southern,68
2025-08-26,Malawi,Lilongwe,Malawi: Lilongwe,80
2025-08-26,Malawi,Blantyre,Malawi: Blantyre,65
2025-08-26,Malawi,Mzuzu,Malawi: Mzuzu,71
2025-08-26,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,121
2025-08-26,Tanzania,Mbeya,Tanzania: Mbeya,114
2025-08-26,Tanzania,Mwanza,Tanzania: Mwanza,78
2025-08-27,Kenya,Nairobi,Kenya: Nairobi,119
2025-08-27,Kenya,Coast,Kenya: Coast,137
2025-08-27,Kenya,Rift Valley,Kenya: Rift Valley,124
2025-08-27,Nigeria,Lagos,Nigeria: Lagos,155
2025-08-27,Nigeria,Kano,Nigeria: Kano,181
2025-08-27,Nigeria,Rivers,Nigeria: Rivers,160
2025-08-27,Uganda,Central,Uganda: Central,119
2025-08-27,Uganda,Western,Uganda: Western,101
2025-08-27,Uganda,Eastern,Uganda: Eastern,106
2025-08-27,Ghana,Greater Accra,Ghana: Greater Accra,99
2025-08-27,Ghana,Ashanti,Ghana: Ashanti,108
2025-08-27,Ghana,Northern,Ghana: Northern,107
2025-08-27,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,83
2025-08-27,Ethiopia,Oromia,Ethiopia: Oromia,76
2025-08-27,Ethiopia,Amhara,Ethiopia: Amhara,87
2025-08-27,Rwanda,Kigali,Rwanda: Kigali,80
2025-08-27,Rwanda,Northern,Rwanda: Northern,70
2025-08-27,Rwanda,Southern,Rwanda: Southern,79
2025-08-27,Malawi,Lilongwe,Malawi: Lilongwe,75
2025-08-27,Malawi,Blantyre,Malawi: Blantyre,67
2025-08-27,Malawi,Mzuzu,Malawi: Mzuzu,83
2025-08-27,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,107
2025-08-27,Tanzania,Mbeya,Tanzania: Mbeya,118
2025-08-27,Tanzania,Mwanza,Tanzania: Mwanza,109
2025-08-28,Kenya,Nairobi,Kenya: Nairobi,132
2025-08-28,Kenya,Coast,Kenya: Coast,112
2025-08-28,Kenya,Rift Valley,Kenya: Rift Valley,120
2025-08-28,Nigeria,Lagos,Nigeria: Lagos,162
2025-08-28,Nigeria,Kano,Nigeria: Kano,181
2025-08-28,Nigeria,Rivers,Nigeria: Rivers,180
2025-08-28,Uganda,Central,Uganda: Central,110
2025-08-28,Uganda,Western,Uganda: Western,98
2025-08-28,Uganda,Eastern,Uganda: Eastern,114
2025-08-28,Ghana,Greater Accra,Ghana: Greater Accra,95
2025-08-28,Ghana,Ashanti,Ghana: Ashanti,102
2025-08-28,Ghana,Northern,Ghana: Northern,113
2025-08-28,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,90
2025-08-28,Ethiopia,Oromia,Ethiopia: Oromia,94
2025-08-28,Ethiopia,Amhara,Ethiopia: Amhara,92
2025-08-28,Rwanda,Kigali,Rwanda: Kigali,69
2025-08-28,Rwanda,Northern,Rwanda: Northern,78
2025-08-28,Rwanda,Southern,Rwanda: Southern,75
2025-08-28,Malawi,Lilongwe,Malawi: Lilongwe,64
2025-08-28,Malawi,Blantyre,Malawi: Blantyre,56
2025-08-28,Malawi,Mzuzu,Malawi: Mzuzu,78
2025-08-28,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,127
2025-08-28,Tanzania,Mbeya,Tanzania: Mbeya,104
2025-08-28,Tanzania,Mwanza,Tanzania: Mwanza,101
2025-08-29,Kenya,Nairobi,Kenya: Nairobi,140
2025-08-29,Kenya,Coast,Kenya: Coast,93
2025-08-29,Kenya,Rift Valley,Kenya: Rift Valley,122
2025-08-29,Nigeria,Lagos,Nigeria: Lagos,143
2025-08-29,Nigeria,Kano,Nigeria: Kano,169
2025-08-29,Nigeria,Rivers,Nigeria: Rivers,150
2025-08-29,Uganda,Central,Uganda: Central,100
2025-08-29,Uganda,Western,Uganda: Western,94
2025-08-29,Uganda,Eastern,Uganda: Eastern,116
2025-08-29,Ghana,Greater Accra,Ghana: Greater Accra,109
2025-08-29,Ghana,Ashanti,Ghana: Ashanti,99
2025-08-29,Ghana,Northern,Ghana: Northern,97
2025-08-29,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,68
2025-08-29,Ethiopia,Oromia,Ethiopia: Oromia,97
2025-08-29,Ethiopia,Amhara,Ethiopia: Amhara,84
2025-08-29,Rwanda,Kigali,Rwanda: Kigali,79
2025-08-29,Rwanda,Northern,Rwanda: Northern,86
2025-08-29,Rwanda,Southern,Rwanda: Southern,69
2025-08-29,Malawi,Lilongwe,Malawi: Lilongwe,86
2025-08-29,Malawi,Blantyre,Malawi: Blantyre,62
2025-08-29,Malawi,Mzuzu,Malawi: Mzuzu,66
2025-08-29,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,108
2025-08-29,Tanzania,Mbeya,Tanzania: Mbeya,95
2025-08-29,Tanzania,Mwanza,Tanzania: Mwanza,103
2025-08-30,Kenya,Nairobi,Kenya: Nairobi,140
2025-08-30,Kenya,Coast,Kenya: Coast,106
2025-08-30,Kenya,Rift Valley,Kenya: Rift Valley,135
2025-08-30,Nigeria,Lagos,Nigeria: Lagos,148
2025-08-30,Nigeria,Kano,Nigeria: Kano,195
2025-08-30,Nigeria,Rivers,Nigeria: Rivers,166
2025-08-30,Uganda,Central,Uganda: Central,124
2025-08-30,Uganda,Western,Uganda: Western,112
2025-08-30,Uganda,Eastern,Uganda: Eastern,116
2025-08-30,Ghana,Greater Accra,Ghana: Greater Accra,123
2025-08-30,Ghana,Ashanti,Ghana: Ashanti,134
2025-08-30,Ghana,Northern,Ghana: Northern,118
2025-08-30,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,98
2025-08-30,Ethiopia,Oromia,Ethiopia: Oromia,68
2025-08-30,Ethiopia,Amhara,Ethiopia: Amhara,114
2025-08-30,Rwanda,Kigali,Rwanda: Kigali,94
2025-08-30,Rwanda,Northern,Rwanda: Northern,82
2025-08-30,Rwanda,Southern,Rwanda: Southern,101
2025-08-30,Malawi,Lilongwe,Malawi: Lilongwe,100
2025-08-30,Malawi,Blantyre,Malawi: Blantyre,73
2025-08-30,Malawi,Mzuzu,Malawi: Mzuzu,81
2025-08-30,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,135
2025-08-30,Tanzania,Mbeya,Tanzania: Mbeya,106
2025-08-30,Tanzania,Mwanza,Tanzania: Mwanza,110
2025-08-31,Kenya,Nairobi,Kenya: Nairobi,153
2025-08-31,Kenya,Coast,Kenya: Coast,120
2025-08-31,Kenya,Rift Valley,Kenya: Rift Valley,103
2025-08-31,Nigeria,Lagos,Nigeria: Lagos,128
2025-08-31,Nigeria,Kano,Nigeria: Kano,177
2025-08-31,Nigeria,Rivers,Nigeria: Rivers,187
2025-08-31,Uganda,Central,Uganda: Central,99
2025-08-31,Uganda,Western,Uganda: Western,105
2025-08-31,Uganda,Eastern,Uganda: Eastern,123
2025-08-31,Ghana,Greater Accra,Ghana: Greater Accra,130
2025-08-31,Ghana,Ashanti,Ghana: Ashanti,118
2025-08-31,Ghana,Northern,Ghana: Northern,128
2025-08-31,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,70
2025-08-31,Ethiopia,Oromia,Ethiopia: Oromia,113
2025-08-31,Ethiopia,Amhara,Ethiopia: Amhara,96
2025-08-31,Rwanda,Kigali,Rwanda: Kigali,80
2025-08-31,Rwanda,Northern,Rwanda: Northern,81
2025-08-31,Rwanda,Southern,Rwanda: Southern,103
2025-08-31,Malawi,Lilongwe,Malawi: Lilongwe,100
2025-08-31,Malawi,Blantyre,Malawi: Blantyre,70
2025-08-31,Malawi,Mzuzu,Malawi: Mzuzu,90
2025-08-31,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,121
2025-08-31,Tanzania,Mbeya,Tanzania: Mbeya,100
2025-08-31,Tanzania,Mwanza,Tanzania: Mwanza,123
2025-09-01,Kenya,Nairobi,Kenya: Nairobi,117
2025-09-01,Kenya,Coast,Kenya: Coast,127
2025-09-01,Kenya,Rift Valley,Kenya: Rift Valley,131
2025-09-01,Nigeria,Lagos,Nigeria: Lagos,152
2025-09-01,Nigeria,Kano,Nigeria: Kano,189
2025-09-01,Nigeria,Rivers,Nigeria: Rivers,193
2025-09-01,Uganda,Central,Uganda: Central,107
2025-09-01,Uganda,Western,Uganda: Western,85
2025-09-01,Uganda,Eastern,Uganda: Eastern,81
2025-09-01,Ghana,Greater Accra,Ghana: Greater Accra,123
2025-09-01,Ghana,Ashanti,Ghana: Ashanti,100
2025-09-01,Ghana,Northern,Ghana: Northern,125
2025-09-01,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,76
2025-09-01,Ethiopia,Oromia,Ethiopia: Oromia,98
2025-09-01,Ethiopia,Amhara,Ethiopia: Amhara,87
2025-09-01,Rwanda,Kigali,Rwanda: Kigali,71
2025-09-01,Rwanda,Northern,Rwanda: Northern,74
2025-09-01,Rwanda,Southern,Rwanda: Southern,78
2025-09-01,Malawi,Lilongwe,Malawi: Lilongwe,80
2025-09-01,Malawi,Blantyre,Malawi: Blantyre,64
2025-09-01,Malawi,Mzuzu,Malawi: Mzuzu,80
2025-09-01,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,108
2025-09-01,Tanzania,Mbeya,Tanzania: Mbeya,96
2025-09-01,Tanzania,Mwanza,Tanzania: Mwanza,93
2025-09-02,Kenya,Nairobi,Kenya: Nairobi,152
2025-09-02,Kenya,Coast,Kenya: Coast,113
2025-09-02,Kenya,Rift Valley,Kenya: Rift Valley,93
2025-09-02,Nigeria,Lagos,Nigeria: Lagos,137
2025-09-02,Nigeria,Kano,Nigeria: Kano,162
2025-09-02,Nigeria,Rivers,Nigeria: Rivers,188
2025-09-02,Uganda,Central,Uganda: Central,121
2025-09-02,Uganda,Western,Uganda: Western,84
2025-09-02,Uganda,Eastern,Uganda: Eastern,125
2025-09-02,Ghana,Greater Accra,Ghana: Greater Accra,101
2025-09-02,Ghana,Ashanti,Ghana: Ashanti,119
2025-09-02,Ghana,Northern,Ghana: Northern,99
2025-09-02,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,63
2025-09-02,Ethiopia,Oromia,Ethiopia: Oromia,74
2025-09-02,Ethiopia,Amhara,Ethiopia: Amhara,63
2025-09-02,Rwanda,Kigali,Rwanda: Kigali,99
2025-09-02,Rwanda,Northern,Rwanda: Northern,78
2025-09-02,Rwanda,Southern,Rwanda: Southern,75
2025-09-02,Malawi,Lilongwe,Malawi: Lilongwe,79
2025-09-02,Malawi,Blantyre,Malawi: Blantyre,65
2025-09-02,Malawi,Mzuzu,Malawi: Mzuzu,80
2025-09-02,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,125
2025-09-02,Tanzania,Mbeya,Tanzania: Mbeya,100
2025-09-02,Tanzania,Mwanza,Tanzania: Mwanza,90
2025-09-03,Kenya,Nairobi,Kenya: Nairobi,137
2025-09-03,Kenya,Coast,Kenya: Coast,120
2025-09-03,Kenya,Rift Valley,Kenya: Rift Valley,119
2025-09-03,Nigeria,Lagos,Nigeria: Lagos,177
2025-09-03,Nigeria,Kano,Nigeria: Kano,155
2025-09-03,Nigeria,Rivers,Nigeria: Rivers,146
2025-09-03,Uganda,Central,Uganda: Central,115
2025-09-03,Uganda,Western,Uganda: Western,87
2025-09-03,Uganda,Eastern,Uganda: Eastern,106
2025-09-03,Ghana,Greater Accra,Ghana: Greater Accra,93
2025-09-03,Ghana,Ashanti,Ghana: Ashanti,102
2025-09-03,Ghana,Northern,Ghana: Northern,135
2025-09-03,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,80
2025-09-03,Ethiopia,Oromia,Ethiopia: Oromia,80
2025-09-03,Ethiopia,Amhara,Ethiopia: Amhara,106
2025-09-03,Rwanda,Kigali,Rwanda: Kigali,74
2025-09-03,Rwanda,Northern,Rwanda: Northern,72
2025-09-03,Rwanda,Southern,Rwanda: Southern,88
2025-09-03,Malawi,Lilongwe,Malawi: Lilongwe,83
2025-09-03,Malawi,Blantyre,Malawi: Blantyre,73
2025-09-03,Malawi,Mzuzu,Malawi: Mzuzu,70
2025-09-03,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,119
2025-09-03,Tanzania,Mbeya,Tanzania: Mbeya,99
2025-09-03,Tanzania,Mwanza,Tanzania: Mwanza,94
2025-09-04,Kenya,Nairobi,Kenya: Nairobi,143
2025-09-04,Kenya,Coast,Kenya: Coast,106
2025-09-04,Kenya,Rift Valley,Kenya: Rift Valley,122
2025-09-04,Nigeria,Lagos,Nigeria: Lagos,149
2025-09-04,Nigeria,Kano,Nigeria: Kano,146
2025-09-04,Nigeria,Rivers,Nigeria: Rivers,177
2025-09-04,Uganda,Central,Uganda: Central,118
2025-09-04,Uganda,Western,Uganda: Western,76
2025-09-04,Uganda,Eastern,Uganda: Eastern,105
2025-09-04,Ghana,Greater Accra,Ghana: Greater Accra,95
2025-09-04,Ghana,Ashanti,Ghana: Ashanti,119
2025-09-04,Ghana,Northern,Ghana: Northern,98
2025-09-04,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,81
2025-09-04,Ethiopia,Oromia,Ethiopia: Oromia,90
2025-09-04,Ethiopia,Amhara,Ethiopia: Amhara,96
2025-09-04,Rwanda,Kigali,Rwanda: Kigali,89
2025-09-04,Rwanda,Northern,Rwanda: Northern,66
2025-09-04,Rwanda,Southern,Rwanda: Southern,98
2025-09-04,Malawi,Lilongwe,Malawi: Lilongwe,81
2025-09-04,Malawi,Blantyre,Malawi: Blantyre,74
2025-09-04,Malawi,Mzuzu,Malawi: Mzuzu,84
2025-09-04,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,113
2025-09-04,Tanzania,Mbeya,Tanzania: Mbeya,91
2025-09-04,Tanzania,Mwanza,Tanzania: Mwanza,95
2025-09-05,Kenya,Nairobi,Kenya: Nairobi,150
2025-09-05,Kenya,Coast,Kenya: Coast,129
2025-09-05,Kenya,Rift Valley,Kenya: Rift Valley,112
2025-09-05,Nigeria,Lagos,Nigeria: Lagos,106
2025-09-05,Nigeria,Kano,Nigeria: Kano,162
2025-09-05,Nigeria,Rivers,Nigeria: Rivers,158
2025-09-05,Uganda,Central,Uganda: Central,110
2025-09-05,Uganda,Western,Uganda: Western,101
2025-09-05,Uganda,Eastern,Uganda: Eastern,112
2025-09-05,Ghana,Greater Accra,Ghana: Greater Accra,114
2025-09-05,Ghana,Ashanti,Ghana: Ashanti,113
2025-09-05,Ghana,Northern,Ghana: Northern,95
2025-09-05,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,82
2025-09-05,Ethiopia,Oromia,Ethiopia: Oromia,109
2025-09-05,Ethiopia,Amhara,Ethiopia: Amhara,100
2025-09-05,Rwanda,Kigali,Rwanda: Kigali,87
2025-09-05,Rwanda,Northern,Rwanda: Northern,81
2025-09-05,Rwanda,Southern,Rwanda: Southern,89
2025-09-05,Malawi,Lilongwe,Malawi: Lilongwe,59
2025-09-05,Malawi,Blantyre,Malawi: Blantyre,64
2025-09-05,Malawi,Mzuzu,Malawi: Mzuzu,77
2025-09-05,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,129
2025-09-05,Tanzania,Mbeya,Tanzania: Mbeya,107
2025-09-05,Tanzania,Mwanza,Tanzania: Mwanza,85
2025-09-06,Kenya,Nairobi,Kenya: Nairobi,164
2025-09-06,Kenya,Coast,Kenya: Coast,127
2025-09-06,Kenya,Rift Valley,Kenya: Rift Valley,128
2025-09-06,Nigeria,Lagos,Nigeria: Lagos,165
2025-09-06,Nigeria,Kano,Nigeria: Kano,211
2025-09-06,Nigeria,Rivers,Nigeria: Rivers,223
2025-09-06,Uganda,Central,Uganda: Central,143
